# final state angular momentum:   2
# broadening parameter (in eV):   0.800000000000    
# absorbing atom type:   1
# Energy (eV)   sigmatot, sigmaup, sigmadown
    5.95317726    0.00001698    0.00000131    0.00001567
    6.05351171    0.00001576    0.00000124    0.00001452
    6.15384615    0.00001442    0.00000115    0.00001327
    6.25418060    0.00001305    0.00000106    0.00001199
    6.35451505    0.00001173    0.00000097    0.00001075
    6.45484950    0.00001050    0.00000089    0.00000961
    6.55518395    0.00000938    0.00000081    0.00000857
    6.65551839    0.00000840    0.00000075    0.00000765
    6.75585284    0.00000754    0.00000069    0.00000685
    6.85618729    0.00000679    0.00000063    0.00000616
    6.95652174    0.00000614    0.00000059    0.00000556
    7.05685619    0.00000558    0.00000054    0.00000504
    7.15719064    0.00000509    0.00000051    0.00000459
    7.25752508    0.00000466    0.00000047    0.00000419
    7.35785953    0.00000428    0.00000044    0.00000384
    7.45819398    0.00000394    0.00000041    0.00000353
    7.55852843    0.00000363    0.00000039    0.00000324
    7.65886288    0.00000336    0.00000037    0.00000299
    7.75919732    0.00000311    0.00000035    0.00000276
    7.85953177    0.00000289    0.00000033    0.00000256
    7.95986622    0.00000269    0.00000031    0.00000237
    8.06020067    0.00000251    0.00000030    0.00000221
    8.16053512    0.00000234    0.00000029    0.00000206
    8.26086957    0.00000220    0.00000028    0.00000192
    8.36120401    0.00000207    0.00000027    0.00000180
    8.46153846    0.00000195    0.00000026    0.00000169
    8.56187291    0.00000184    0.00000025    0.00000159
    8.66220736    0.00000175    0.00000024    0.00000150
    8.76254181    0.00000166    0.00000023    0.00000142
    8.86287625    0.00000158    0.00000023    0.00000135
    8.96321070    0.00000151    0.00000022    0.00000129
    9.06354515    0.00000145    0.00000022    0.00000123
    9.16387960    0.00000139    0.00000022    0.00000117
    9.26421405    0.00000134    0.00000021    0.00000113
    9.36454849    0.00000130    0.00000021    0.00000108
    9.46488294    0.00000126    0.00000021    0.00000105
    9.56521739    0.00000123    0.00000021    0.00000101
    9.66555184    0.00000120    0.00000021    0.00000098
    9.76588629    0.00000118    0.00000022    0.00000096
    9.86622074    0.00000116    0.00000022    0.00000094
    9.96655518    0.00000115    0.00000023    0.00000093
   10.06688963    0.00000115    0.00000023    0.00000092
   10.16722408    0.00000115    0.00000024    0.00000091
   10.26755853    0.00000115    0.00000024    0.00000090
   10.36789298    0.00000115    0.00000025    0.00000090
   10.46822742    0.00000114    0.00000025    0.00000089
   10.56856187    0.00000113    0.00000025    0.00000088
   10.66889632    0.00000110    0.00000024    0.00000086
   10.76923077    0.00000107    0.00000024    0.00000083
   10.86956522    0.00000103    0.00000023    0.00000080
   10.96989967    0.00000098    0.00000022    0.00000076
   11.07023411    0.00000093    0.00000020    0.00000073
   11.17056856    0.00000088    0.00000019    0.00000069
   11.27090301    0.00000083    0.00000018    0.00000065
   11.37123746    0.00000079    0.00000017    0.00000062
   11.47157191    0.00000075    0.00000016    0.00000059
   11.57190635    0.00000072    0.00000016    0.00000056
   11.67224080    0.00000068    0.00000015    0.00000053
   11.77257525    0.00000065    0.00000014    0.00000051
   11.87290970    0.00000063    0.00000014    0.00000049
   11.97324415    0.00000060    0.00000014    0.00000047
   12.07357860    0.00000058    0.00000013    0.00000045
   12.17391304    0.00000056    0.00000013    0.00000044
   12.27424749    0.00000055    0.00000012    0.00000042
   12.37458194    0.00000053    0.00000012    0.00000041
   12.47491639    0.00000051    0.00000012    0.00000039
   12.57525084    0.00000050    0.00000012    0.00000038
   12.67558528    0.00000049    0.00000011    0.00000037
   12.77591973    0.00000048    0.00000011    0.00000036
   12.87625418    0.00000047    0.00000011    0.00000035
   12.97658863    0.00000046    0.00000011    0.00000035
   13.07692308    0.00000045    0.00000011    0.00000034
   13.17725753    0.00000044    0.00000011    0.00000033
   13.27759197    0.00000043    0.00000011    0.00000032
   13.37792642    0.00000042    0.00000011    0.00000032
   13.47826087    0.00000042    0.00000011    0.00000031
   13.57859532    0.00000041    0.00000010    0.00000031
   13.67892977    0.00000040    0.00000010    0.00000030
   13.77926421    0.00000040    0.00000010    0.00000030
   13.87959866    0.00000040    0.00000010    0.00000029
   13.97993311    0.00000039    0.00000010    0.00000029
   14.08026756    0.00000039    0.00000010    0.00000028
   14.18060201    0.00000039    0.00000010    0.00000028
   14.28093645    0.00000038    0.00000010    0.00000028
   14.38127090    0.00000038    0.00000011    0.00000028
   14.48160535    0.00000038    0.00000011    0.00000028
   14.58193980    0.00000039    0.00000011    0.00000028
   14.68227425    0.00000039    0.00000011    0.00000028
   14.78260870    0.00000039    0.00000011    0.00000028
   14.88294314    0.00000040    0.00000011    0.00000028
   14.98327759    0.00000040    0.00000012    0.00000029
   15.08361204    0.00000041    0.00000012    0.00000029
   15.18394649    0.00000042    0.00000013    0.00000030
   15.28428094    0.00000044    0.00000013    0.00000031
   15.38461538    0.00000045    0.00000014    0.00000031
   15.48494983    0.00000046    0.00000014    0.00000032
   15.58528428    0.00000048    0.00000015    0.00000033
   15.68561873    0.00000049    0.00000016    0.00000034
   15.78595318    0.00000051    0.00000016    0.00000034
   15.88628763    0.00000052    0.00000017    0.00000035
   15.98662207    0.00000053    0.00000018    0.00000035
   16.08695652    0.00000054    0.00000018    0.00000036
   16.18729097    0.00000055    0.00000019    0.00000036
   16.28762542    0.00000056    0.00000019    0.00000036
   16.38795987    0.00000057    0.00000020    0.00000037
   16.48829431    0.00000059    0.00000021    0.00000038
   16.58862876    0.00000060    0.00000021    0.00000039
   16.68896321    0.00000061    0.00000022    0.00000039
   16.78929766    0.00000062    0.00000023    0.00000039
   16.88963211    0.00000062    0.00000023    0.00000039
   16.98996656    0.00000062    0.00000024    0.00000038
   17.09030100    0.00000061    0.00000024    0.00000037
   17.19063545    0.00000058    0.00000023    0.00000035
   17.29096990    0.00000056    0.00000022    0.00000033
   17.39130435    0.00000053    0.00000021    0.00000031
   17.49163880    0.00000050    0.00000020    0.00000030
   17.59197324    0.00000047    0.00000019    0.00000028
   17.69230769    0.00000044    0.00000018    0.00000026
   17.79264214    0.00000042    0.00000017    0.00000025
   17.89297659    0.00000040    0.00000016    0.00000024
   17.99331104    0.00000038    0.00000015    0.00000023
   18.09364548    0.00000036    0.00000014    0.00000022
   18.19397993    0.00000035    0.00000013    0.00000021
   18.29431438    0.00000034    0.00000013    0.00000021
   18.39464883    0.00000033    0.00000013    0.00000020
   18.49498328    0.00000032    0.00000012    0.00000020
   18.59531773    0.00000031    0.00000012    0.00000019
   18.69565217    0.00000031    0.00000012    0.00000019
   18.79598662    0.00000030    0.00000012    0.00000019
   18.89632107    0.00000030    0.00000011    0.00000018
   18.99665552    0.00000030    0.00000011    0.00000018
   19.09698997    0.00000029    0.00000011    0.00000018
   19.19732441    0.00000029    0.00000011    0.00000018
   19.29765886    0.00000029    0.00000011    0.00000018
   19.39799331    0.00000030    0.00000012    0.00000018
   19.49832776    0.00000030    0.00000012    0.00000018
   19.59866221    0.00000030    0.00000012    0.00000018
   19.69899666    0.00000031    0.00000012    0.00000018
   19.79933110    0.00000031    0.00000012    0.00000019
   19.89966555    0.00000032    0.00000013    0.00000019
   20.00000000    0.00000033    0.00000013    0.00000020
